Chromosome,Strand,Start,End,Methylation_Percentage,GeneName,Tissue,Length,Median_CG_Content
chr13,-,29695786,29695787,100,Random726,embryo,894,40.0
chr13,+,29695805,29695806,100,Random726,embryo,894,40.0
chr13,-,29695806,29695807,100,Random726,embryo,894,40.0
chr13,+,29696009,29696010,97,Random726,embryo,894,40.0
chr13,-,29696010,29696011,96,Random726,embryo,894,40.0
chr13,+,36146295,36146296,100,Random970,embryo,699,40.0
chr13,-,36146296,36146297,94,Random970,embryo,699,40.0
chr13,+,36146301,36146302,100,Random970,embryo,699,40.0
chr13,-,36146302,36146303,94,Random970,embryo,699,40.0
chr13,+,36577757,36577758,100,Random901,embryo,400,40.0
chr13,-,36577758,36577759,90,Random901,embryo,400,40.0
chr13,-,38557552,38557553,100,Random687,embryo,105,40.0
chr13,-,38976954,38976955,87,Random942,embryo,850,40.0
chr13,+,38977128,38977129,80,Random942,embryo,850,40.0
chr13,-,38977129,38977130,100,Random942,embryo,850,40.0
chr13,+,38977171,38977172,81,Random942,embryo,850,40.0
chr13,-,38977172,38977173,100,Random942,embryo,850,40.0
chr13,+,38977387,38977388,100,Random942,embryo,850,40.0
chr13,-,38977388,38977389,100,Random942,embryo,850,40.0
chr13,+,38977602,38977603,100,Random942,embryo,850,40.0
chr13,-,38977603,38977604,100,Random942,embryo,850,40.0
chr13,+,38977746,38977747,100,Random942,embryo,850,40.0
chr13,-,38977747,38977748,100,Random942,embryo,850,40.0
chr13,+,40701317,40701318,100,Random969,embryo,890,40.0
chr13,-,40701318,40701319,100,Random969,embryo,890,40.0
chr13,+,40701340,40701341,100,Random969,embryo,890,40.0
chr13,-,40701341,40701342,90,Random969,embryo,890,40.0
chr13,+,40701357,40701358,100,Random969,embryo,890,40.0
chr13,-,40701358,40701359,90,Random969,embryo,890,40.0
chr13,+,40701455,40701456,94,Random969,embryo,890,40.0
chr13,-,40701456,40701457,0,Random969,embryo,890,40.0
chr13,+,40701475,40701476,97,Random969,embryo,890,40.0
chr13,-,40701476,40701477,100,Random969,embryo,890,40.0
chr13,+,40701489,40701490,97,Random969,embryo,890,40.0
chr13,-,40701490,40701491,100,Random969,embryo,890,40.0
chr13,+,40701499,40701500,100,Random969,embryo,890,40.0
chr13,-,40701500,40701501,100,Random969,embryo,890,40.0
chr13,+,40701549,40701550,100,Random969,embryo,890,40.0
chr13,+,40701614,40701615,100,Random969,embryo,890,40.0
chr13,+,40701968,40701969,100,Random969,embryo,890,40.0
chr13,-,40701969,40701970,85,Random969,embryo,890,40.0
chr13,+,40701970,40701971,100,Random969,embryo,890,40.0
chr13,-,40701971,40701972,97,Random969,embryo,890,40.0
chr13,+,40702011,40702012,100,Random969,embryo,890,40.0
chr13,-,40702012,40702013,84,Random969,embryo,890,40.0
chr13,+,44917935,44917936,0,TRE-TTC2-1,embryo,71,60.0
chr13,-,44917936,44917937,3,TRE-TTC2-1,embryo,71,60.0
chr13,+,44917942,44917943,0,TRE-TTC2-1,embryo,71,60.0
chr13,-,44917943,44917944,0,TRE-TTC2-1,embryo,71,60.0
chr13,+,44917948,44917949,3,TRE-TTC2-1,embryo,71,60.0
chr13,-,44917949,44917950,0,TRE-TTC2-1,embryo,71,60.0
chr13,+,44917953,44917954,0,TRE-TTC2-1,embryo,71,60.0
chr13,-,44917954,44917955,0,TRE-TTC2-1,embryo,71,60.0
chr13,+,44917981,44917982,0,TRE-TTC2-1,embryo,71,60.0
chr13,-,44917982,44917983,0,TRE-TTC2-1,embryo,71,60.0
chr13,-,45915398,45915399,57,Random789,embryo,571,40.0
chr13,-,45915428,45915429,100,Random789,embryo,571,40.0
chr13,+,45915761,45915762,100,Random789,embryo,571,40.0
chr13,-,45915762,45915763,100,Random789,embryo,571,40.0
chr13,+,45915788,45915789,100,Random789,embryo,571,40.0
chr13,+,52092655,52092656,80,Random99,embryo,536,40.0
chr13,-,52092656,52092657,92,Random99,embryo,536,40.0
chr13,+,52092757,52092758,92,Random99,embryo,536,40.0
chr13,-,52092758,52092759,100,Random99,embryo,536,40.0
chr13,+,52092785,52092786,91,Random99,embryo,536,40.0
chr13,-,52092786,52092787,100,Random99,embryo,536,40.0
chr13,+,52092792,52092793,97,Random99,embryo,536,40.0
chr13,-,52092793,52092794,91,Random99,embryo,536,40.0
chr13,+,52092799,52092800,97,Random99,embryo,536,40.0
chr13,-,52092800,52092801,100,Random99,embryo,536,40.0
chr13,+,52092841,52092842,94,Random99,embryo,536,40.0
chr13,-,52092842,52092843,100,Random99,embryo,536,40.0
chr13,+,52092847,52092848,95,Random99,embryo,536,40.0
chr13,-,52092848,52092849,66,Random99,embryo,536,40.0
chr13,+,56676870,56676871,100,Random566,embryo,120,40.0
chr13,-,56676871,56676872,96,Random566,embryo,120,40.0
chr13,+,56676930,56676931,100,Random566,embryo,120,40.0
chr13,-,56676931,56676932,100,Random566,embryo,120,40.0
chr13,-,58247293,58247294,100,Random387,embryo,577,20.0
chr13,+,62013690,62013691,100,Random540,embryo,708,40.0
chr13,-,62013691,62013692,100,Random540,embryo,708,40.0
chr13,+,62013730,62013731,75,Random540,embryo,708,40.0
chr13,-,62013731,62013732,100,Random540,embryo,708,40.0
chr13,+,62328757,62328758,100,LINC00459,embryo,79,40.0
chr13,-,62328758,62328759,100,LINC00459,embryo,79,40.0
chr13,-,62858789,62858790,100,Random359,embryo,909,40.0
chr13,-,62858839,62858840,100,Random359,embryo,909,40.0
chr13,-,62859342,62859343,90,Random359,embryo,909,40.0
chr13,+,62859464,62859465,100,Random359,embryo,909,40.0
chr13,+,67543548,67543549,40,Random174,embryo,485,40.0
chr13,+,67543550,67543551,100,Random174,embryo,485,40.0
chr13,+,67543554,67543555,100,Random174,embryo,485,40.0
chr13,+,67543737,67543738,100,Random174,embryo,485,40.0
chr13,-,67543738,67543739,100,Random174,embryo,485,40.0
chr13,+,67543769,67543770,100,Random174,embryo,485,40.0
chr13,-,67543770,67543771,95,Random174,embryo,485,40.0
chr13,+,67543823,67543824,100,Random174,embryo,485,40.0
chr13,-,67543824,67543825,92,Random174,embryo,485,40.0
chr13,-,67543873,67543874,100,Random174,embryo,485,40.0
chr13,-,67543877,67543878,77,Random174,embryo,485,40.0
chr13,+,70463500,70463501,0,Random259,embryo,145,40.0
chr13,-,71750121,71750122,94,Random210,embryo,481,40.0
chr13,-,71750171,71750172,91,Random210,embryo,481,40.0
chr13,+,71750350,71750351,100,Random210,embryo,481,40.0
chr13,-,71750351,71750352,100,Random210,embryo,481,40.0
chr13,+,72276439,72276440,100,Random980,embryo,345,40.0
chr13,-,72276440,72276441,100,Random980,embryo,345,40.0
chr13,+,72276479,72276480,100,Random980,embryo,345,40.0
chr13,-,72276480,72276481,100,Random980,embryo,345,40.0
chr13,+,72276502,72276503,100,Random980,embryo,345,40.0
chr13,-,72276503,72276504,100,Random980,embryo,345,40.0
chr13,-,72276735,72276736,91,Random980,embryo,345,40.0
chr13,-,72276737,72276738,92,Random980,embryo,345,40.0
chr13,-,76109461,76109462,100,Random771,embryo,1121,40.0
chr13,+,76109597,76109598,100,Random771,embryo,1121,40.0
chr13,-,76109718,76109719,100,Random771,embryo,1121,40.0
chr13,+,76109848,76109849,91,Random771,embryo,1121,40.0
chr13,+,76110129,76110130,96,Random771,embryo,1121,40.0
chr13,-,76110130,76110131,100,Random771,embryo,1121,40.0
chr13,+,76110278,76110279,77,Random771,embryo,1121,40.0
chr13,+,77629699,77629700,83,Random101,embryo,1112,40.0
chr13,-,77629700,77629701,100,Random101,embryo,1112,40.0
chr13,+,77630649,77630650,100,Random101,embryo,1112,40.0
chr13,+,78090853,78090854,100,Random645,embryo,1297,40.0
chr13,-,78090854,78090855,100,Random645,embryo,1297,40.0
chr13,+,78090877,78090878,91,Random645,embryo,1297,40.0
chr13,-,78090878,78090879,100,Random645,embryo,1297,40.0
chr13,+,78091100,78091101,100,Random645,embryo,1297,40.0
chr13,-,78091101,78091102,50,Random645,embryo,1297,40.0
chr13,+,78091485,78091486,100,Random645,embryo,1297,40.0
chr13,+,78091621,78091622,100,Random645,embryo,1297,40.0
chr13,-,81705458,81705459,0,Random673,embryo,1233,20.0
chr13,+,81705789,81705790,100,Random673,embryo,1233,20.0
chr13,-,81705790,81705791,100,Random673,embryo,1233,20.0
chr13,-,81705898,81705899,97,Random673,embryo,1233,20.0
chr13,-,81706022,81706023,100,Random673,embryo,1233,20.0
chr13,-,85568189,85568190,18,Random61,embryo,1275,40.0
chr13,+,85568578,85568579,90,Random61,embryo,1275,40.0
chr13,+,85568785,85568786,100,Random61,embryo,1275,40.0
chr13,-,85568786,85568787,100,Random61,embryo,1275,40.0
chr13,+,85568867,85568868,100,Random61,embryo,1275,40.0
chr13,-,85568868,85568869,96,Random61,embryo,1275,40.0
chr13,+,85568906,85568907,87,Random61,embryo,1275,40.0
chr13,-,85568907,85568908,93,Random61,embryo,1275,40.0
chr13,+,85568914,85568915,87,Random61,embryo,1275,40.0
chr13,-,85568915,85568916,88,Random61,embryo,1275,40.0
chr13,+,85568938,85568939,87,Random61,embryo,1275,40.0
chr13,-,85568939,85568940,94,Random61,embryo,1275,40.0
chr13,+,85568948,85568949,100,Random61,embryo,1275,40.0
chr13,-,85568949,85568950,100,Random61,embryo,1275,40.0
chr13,+,85568956,85568957,100,Random61,embryo,1275,40.0
chr13,-,85568957,85568958,92,Random61,embryo,1275,40.0
chr13,+,85568990,85568991,100,Random61,embryo,1275,40.0
chr13,-,85568991,85568992,100,Random61,embryo,1275,40.0
chr13,+,85569034,85569035,100,Random61,embryo,1275,40.0
chr13,-,85569035,85569036,100,Random61,embryo,1275,40.0
chr13,-,85569126,85569127,84,Random61,embryo,1275,40.0
chr13,-,85569224,85569225,100,Random61,embryo,1275,40.0
chr13,+,85569281,85569282,100,Random61,embryo,1275,40.0
chr13,-,87408345,87408346,100,Random325,embryo,1419,20.0
chr13,-,87408379,87408380,100,Random325,embryo,1419,20.0
chr13,-,87408426,87408427,100,Random325,embryo,1419,20.0
chr13,-,87408781,87408782,100,Random325,embryo,1419,20.0
chr13,-,87408824,87408825,100,Random325,embryo,1419,20.0
chr13,+,95907851,95907852,100,Random455,embryo,1437,40.0
chr13,-,95907852,95907853,100,Random455,embryo,1437,40.0
chr13,+,95907861,95907862,100,Random455,embryo,1437,40.0
chr13,-,95907862,95907863,100,Random455,embryo,1437,40.0
chr13,+,95907968,95907969,100,Random455,embryo,1437,40.0
chr13,-,95907969,95907970,100,Random455,embryo,1437,40.0
chr13,+,95908057,95908058,100,Random455,embryo,1437,40.0
chr13,-,95908058,95908059,66,Random455,embryo,1437,40.0
chr13,+,95908091,95908092,92,Random455,embryo,1437,40.0
chr13,-,95908092,95908093,100,Random455,embryo,1437,40.0
chr13,+,95908265,95908266,100,Random455,embryo,1437,40.0
chr13,-,95908266,95908267,100,Random455,embryo,1437,40.0
chr13,+,95908444,95908445,100,Random455,embryo,1437,40.0
chr13,-,95908445,95908446,100,Random455,embryo,1437,40.0
chr13,+,95908516,95908517,100,Random455,embryo,1437,40.0
chr13,-,95908517,95908518,100,Random455,embryo,1437,40.0
chr13,+,96687675,96687676,95,Random485,embryo,1396,40.0
chr13,+,96687774,96687775,100,Random485,embryo,1396,40.0
chr13,-,96687775,96687776,66,Random485,embryo,1396,40.0
chr13,+,96688324,96688325,90,Random485,embryo,1396,40.0
chr13,-,96688325,96688326,100,Random485,embryo,1396,40.0
chr13,+,96688399,96688400,91,Random485,embryo,1396,40.0
chr13,+,96688418,96688419,95,Random485,embryo,1396,40.0
chr13,+,96688500,96688501,100,Random485,embryo,1396,40.0
chr13,-,96688501,96688502,100,Random485,embryo,1396,40.0
chr13,-,96688546,96688547,100,Random485,embryo,1396,40.0
chr13,-,96688557,96688558,100,Random485,embryo,1396,40.0
chr13,+,96688631,96688632,100,Random485,embryo,1396,40.0
chr13,-,96688632,96688633,100,Random485,embryo,1396,40.0
chr13,-,96688787,96688788,88,Random485,embryo,1396,40.0
chr13,-,96688821,96688822,92,Random485,embryo,1396,40.0
chr13,-,96688845,96688846,84,Random485,embryo,1396,40.0
chr13,+,96688944,96688945,100,Random485,embryo,1396,40.0
chr13,-,96688945,96688946,100,Random485,embryo,1396,40.0
chr13,+,103947507,103947508,100,Random233,embryo,1133,40.0
chr13,-,103947508,103947509,100,Random233,embryo,1133,40.0
chr13,+,103947529,103947530,100,Random233,embryo,1133,40.0
chr13,-,103947530,103947531,100,Random233,embryo,1133,40.0
chr13,+,103947808,103947809,100,Random233,embryo,1133,40.0
chr13,-,103947809,103947810,100,Random233,embryo,1133,40.0
chr13,+,103947825,103947826,100,Random233,embryo,1133,40.0
chr13,-,103947826,103947827,100,Random233,embryo,1133,40.0
chr13,+,103947872,103947873,100,Random233,embryo,1133,40.0
chr13,-,103947873,103947874,100,Random233,embryo,1133,40.0
chr13,+,103948020,103948021,94,Random233,embryo,1133,40.0
chr13,-,103948021,103948022,66,Random233,embryo,1133,40.0
chr13,+,103948060,103948061,94,Random233,embryo,1133,40.0
chr13,-,103948061,103948062,100,Random233,embryo,1133,40.0
chr13,+,103948064,103948065,100,Random233,embryo,1133,40.0
chr13,-,103948065,103948066,100,Random233,embryo,1133,40.0
chr13,+,103948068,103948069,91,Random233,embryo,1133,40.0
chr13,-,103948069,103948070,100,Random233,embryo,1133,40.0
chr13,+,103948153,103948154,100,Random233,embryo,1133,40.0
chr13,-,103948154,103948155,91,Random233,embryo,1133,40.0
chr13,+,103948192,103948193,100,Random233,embryo,1133,40.0
chr13,-,103948193,103948194,97,Random233,embryo,1133,40.0
chr13,+,103948194,103948195,100,Random233,embryo,1133,40.0
chr13,-,103948195,103948196,94,Random233,embryo,1133,40.0
chr13,-,103948355,103948356,92,Random233,embryo,1133,40.0
chr13,+,103948441,103948442,92,Random233,embryo,1133,40.0
chr13,-,103948442,103948443,100,Random233,embryo,1133,40.0
chr13,+,103948460,103948461,100,Random233,embryo,1133,40.0
chr13,-,103948461,103948462,100,Random233,embryo,1133,40.0
chr13,-,106778202,106778203,100,Random333,embryo,794,40.0
chr13,+,106778691,106778692,100,Random333,embryo,794,40.0
chr13,+,106778704,106778705,50,Random333,embryo,794,40.0
chr13,-,106778813,106778814,100,Random333,embryo,794,40.0
chr13,+,106778913,106778914,100,Random333,embryo,794,40.0
chr13,-,106778914,106778915,100,Random333,embryo,794,40.0
chr13,+,106778928,106778929,100,Random333,embryo,794,40.0
chr13,+,108440154,108440155,55,Random471,embryo,908,40.0
chr13,-,108440155,108440156,100,Random471,embryo,908,40.0
chr13,+,108440217,108440218,91,Random471,embryo,908,40.0
chr13,-,108440218,108440219,100,Random471,embryo,908,40.0
chr13,+,108440245,108440246,100,Random471,embryo,908,40.0
chr13,-,108440246,108440247,100,Random471,embryo,908,40.0
chr13,+,108440256,108440257,100,Random471,embryo,908,40.0
chr13,-,108440257,108440258,100,Random471,embryo,908,40.0
chr13,+,108440683,108440684,100,Random471,embryo,908,40.0
chr13,-,108440684,108440685,96,Random471,embryo,908,40.0
chr13,+,108440692,108440693,100,Random471,embryo,908,40.0
chr13,-,108440693,108440694,96,Random471,embryo,908,40.0
chr13,+,108440699,108440700,50,Random471,embryo,908,40.0
chr13,-,108440700,108440701,86,Random471,embryo,908,40.0
chr13,+,108440736,108440737,50,Random471,embryo,908,40.0
chr13,-,108440737,108440738,95,Random471,embryo,908,40.0
chr13,+,108440816,108440817,100,Random471,embryo,908,40.0
chr13,-,108440817,108440818,96,Random471,embryo,908,40.0
chr13,+,108440943,108440944,100,Random471,embryo,908,40.0
chr13,-,108440944,108440945,100,Random471,embryo,908,40.0
chr13,+,109464754,109464755,100,Random368,embryo,557,40.0
chr13,-,109464882,109464883,90,Random368,embryo,557,40.0
chr13,-,109464892,109464893,100,Random368,embryo,557,40.0
chr13,+,109465127,109465128,96,Random368,embryo,557,40.0
chr13,+,110980413,110980414,100,Random896,embryo,573,40.0
chr13,-,110980414,110980415,100,Random896,embryo,573,40.0
chr13,+,110980474,110980475,100,Random896,embryo,573,40.0
chr13,-,110980475,110980476,100,Random896,embryo,573,40.0
chr13,+,110980580,110980581,100,Random896,embryo,573,40.0
chr13,+,110980587,110980588,100,Random896,embryo,573,40.0
chr13,+,110980833,110980834,90,Random896,embryo,573,40.0
chr13,-,110980834,110980835,95,Random896,embryo,573,40.0
chr13,+,110980867,110980868,100,Random896,embryo,573,40.0
chr13,-,110980868,110980869,83,Random896,embryo,573,40.0
chr13,+,110980885,110980886,96,Random896,embryo,573,40.0
chr13,-,110980886,110980887,82,Random896,embryo,573,40.0
chr13,+,110980924,110980925,86,Random896,embryo,573,40.0
chr13,-,110980925,110980926,100,Random896,embryo,573,40.0
chr14,+,20625380,20625381,0,TRL-TAG2-1,embryo,81,60.0
chr14,-,20625381,20625382,0,TRL-TAG2-1,embryo,81,60.0
chr14,+,20625384,20625385,10,TRL-TAG2-1,embryo,81,60.0
chr14,-,20625385,20625386,0,TRL-TAG2-1,embryo,81,60.0
chr14,+,20625394,20625395,0,TRL-TAG2-1,embryo,81,60.0
chr14,-,20625395,20625396,0,TRL-TAG2-1,embryo,81,60.0
chr14,+,20625419,20625420,0,TRL-TAG2-1,embryo,81,60.0
chr14,-,20625420,20625421,0,TRL-TAG2-1,embryo,81,60.0
chr14,+,20625425,20625426,0,TRL-TAG2-1,embryo,81,60.0
chr14,-,20625426,20625427,3,TRL-TAG2-1,embryo,81,60.0
chr14,+,20625433,20625434,0,TRL-TAG2-1,embryo,81,60.0
chr14,-,20625434,20625435,0,TRL-TAG2-1,embryo,81,60.0
chr14,+,20631168,20631169,0,tRNA-Thr-TGT-4-1,embryo,72,60.0
chr14,-,20631169,20631170,0,tRNA-Thr-TGT-4-1,embryo,72,60.0
chr14,+,20631181,20631182,0,tRNA-Thr-TGT-4-1,embryo,72,60.0
chr14,-,20631182,20631183,0,tRNA-Thr-TGT-4-1,embryo,72,60.0
chr14,+,20631183,20631184,0,tRNA-Thr-TGT-4-1,embryo,72,60.0
chr14,-,20631184,20631185,0,tRNA-Thr-TGT-4-1,embryo,72,60.0
chr14,+,20633009,20633010,0,tRNA-Pro-TGG-1-1,embryo,71,60.0
chr14,-,20633010,20633011,0,tRNA-Pro-TGG-1-1,embryo,71,60.0
chr14,+,20633032,20633033,0,tRNA-Pro-TGG-1-1,embryo,71,60.0
chr14,-,20633033,20633034,0,tRNA-Pro-TGG-1-1,embryo,71,60.0
chr14,+,20633043,20633044,0,tRNA-Pro-TGG-1-1,embryo,71,60.0
chr14,-,20633044,20633045,0,tRNA-Pro-TGG-1-1,embryo,71,60.0
chr14,+,20633053,20633054,0,tRNA-Pro-TGG-1-1,embryo,71,60.0
chr14,-,20633054,20633055,0,tRNA-Pro-TGG-1-1,embryo,71,60.0
chr14,-,20633067,20633068,0,tRNA-Pro-TGG-1-1,embryo,71,60.0
chr14,-,20633071,20633072,0,tRNA-Pro-TGG-1-1,embryo,71,60.0
chr14,+,20681736,20681737,0,TRT-TGT5-1,embryo,72,60.0
chr14,-,20681737,20681738,0,TRT-TGT5-1,embryo,72,60.0
chr14,+,20681738,20681739,0,TRT-TGT5-1,embryo,72,60.0
chr14,-,20681739,20681740,0,TRT-TGT5-1,embryo,72,60.0
chr14,+,20681751,20681752,0,TRT-TGT5-1,embryo,72,60.0
chr14,-,20681752,20681753,0,TRT-TGT5-1,embryo,72,60.0
chr14,-,23249997,23249998,75,Random489,embryo,1254,40.0
chr14,-,23250074,23250075,100,Random489,embryo,1254,40.0
chr14,+,23250204,23250205,83,Random489,embryo,1254,40.0
chr14,-,23250205,23250206,100,Random489,embryo,1254,40.0
chr14,+,23250216,23250217,85,Random489,embryo,1254,40.0
chr14,-,23250217,23250218,83,Random489,embryo,1254,40.0
chr14,+,23250350,23250351,96,Random489,embryo,1254,40.0
chr14,-,23250351,23250352,100,Random489,embryo,1254,40.0
chr14,+,23250352,23250353,100,Random489,embryo,1254,40.0
chr14,-,23250353,23250354,100,Random489,embryo,1254,40.0
chr14,-,23250469,23250470,100,Random489,embryo,1254,40.0
chr14,+,23250558,23250559,100,Random489,embryo,1254,40.0
chr14,+,23250637,23250638,93,Random489,embryo,1254,40.0
chr14,-,23250638,23250639,100,Random489,embryo,1254,40.0
chr14,+,23250700,23250701,83,Random489,embryo,1254,40.0
chr14,-,23250701,23250702,80,Random489,embryo,1254,40.0
chr14,+,23250718,23250719,85,Random489,embryo,1254,40.0
chr14,-,23250719,23250720,60,Random489,embryo,1254,40.0
chr14,+,23250813,23250814,45,Random489,embryo,1254,40.0
chr14,+,23250817,23250818,48,Random489,embryo,1254,40.0
chr14,-,23251124,23251125,0,Random489,embryo,1254,40.0
chr14,-,27896031,27896032,94,Random395,embryo,527,40.0
chr14,+,27896131,27896132,75,Random395,embryo,527,40.0
chr14,-,27896132,27896133,100,Random395,embryo,527,40.0
chr14,+,27896139,27896140,100,Random395,embryo,527,40.0
chr14,+,27896213,27896214,100,Random395,embryo,527,40.0
chr14,+,31758503,31758504,100,Random497,embryo,779,20.0
chr14,+,31758885,31758886,80,Random497,embryo,779,20.0
chr14,-,31758886,31758887,75,Random497,embryo,779,20.0
chr14,-,31758985,31758986,30,Random497,embryo,779,20.0
