Chromosome,Strand,Start,End,Methylation_Percentage,GeneName,Tissue,Length,Median_CG_Content
chr2,-,32143087,32143088,0.0,Random42,epithelium,1413,40.0
chr2,+,32143089,32143090,0.0,Random42,epithelium,1413,40.0
chr2,+,32143090,32143091,0.0,Random42,epithelium,1413,40.0
chr2,+,32143095,32143096,0.0,Random42,epithelium,1413,40.0
chr2,+,32143097,32143098,0.0,Random42,epithelium,1413,40.0
chr2,+,32143100,32143101,0.0,Random42,epithelium,1413,40.0
chr2,+,32143106,32143107,0.0,Random42,epithelium,1413,40.0
chr2,-,32143114,32143115,0.0,Random42,epithelium,1413,40.0
chr2,+,32143122,32143123,0.0,Random42,epithelium,1413,40.0
chr2,-,32143126,32143127,0.0,Random42,epithelium,1413,40.0
chr2,+,32143127,32143128,0.0,Random42,epithelium,1413,40.0
chr2,-,32143130,32143131,0.0,Random42,epithelium,1413,40.0
chr2,-,32143131,32143132,0.0,Random42,epithelium,1413,40.0
chr2,-,32143133,32143134,14.0,Random42,epithelium,1413,40.0
chr2,-,32143134,32143135,0.0,Random42,epithelium,1413,40.0
chr2,+,32143135,32143136,5.0,Random42,epithelium,1413,40.0
chr2,-,32143140,32143141,0.0,Random42,epithelium,1413,40.0
chr2,+,32143141,32143142,0.0,Random42,epithelium,1413,40.0
chr2,+,32143142,32143143,0.0,Random42,epithelium,1413,40.0
chr2,-,32143146,32143147,0.0,Random42,epithelium,1413,40.0
chr2,-,32143147,32143148,0.0,Random42,epithelium,1413,40.0
chr2,+,32143149,32143150,0.0,Random42,epithelium,1413,40.0
chr2,+,32143150,32143151,0.0,Random42,epithelium,1413,40.0
chr2,+,32143157,32143158,0.0,Random42,epithelium,1413,40.0
chr2,-,32143162,32143163,0.0,Random42,epithelium,1413,40.0
chr2,-,32143164,32143165,16.0,Random42,epithelium,1413,40.0
chr2,-,32143165,32143166,0.0,Random42,epithelium,1413,40.0
chr2,-,32143170,32143171,0.0,Random42,epithelium,1413,40.0
chr2,-,32143173,32143174,0.0,Random42,epithelium,1413,40.0
chr2,-,32143174,32143175,0.0,Random42,epithelium,1413,40.0
chr2,-,32143175,32143176,0.0,Random42,epithelium,1413,40.0
chr2,-,32143177,32143178,0.0,Random42,epithelium,1413,40.0
chr2,-,32143178,32143179,0.0,Random42,epithelium,1413,40.0
chr2,-,32143182,32143183,0.0,Random42,epithelium,1413,40.0
chr2,+,32143183,32143184,0.0,Random42,epithelium,1413,40.0
chr2,-,32143186,32143187,0.0,Random42,epithelium,1413,40.0
chr2,+,32143189,32143190,0.0,Random42,epithelium,1413,40.0
chr2,+,32143190,32143191,0.0,Random42,epithelium,1413,40.0
chr2,-,32143194,32143195,0.0,Random42,epithelium,1413,40.0
chr2,-,32143202,32143203,0.0,Random42,epithelium,1413,40.0
chr2,-,32143203,32143204,0.0,Random42,epithelium,1413,40.0
chr2,+,32143204,32143205,0.0,Random42,epithelium,1413,40.0
chr2,-,32143209,32143210,0.0,Random42,epithelium,1413,40.0
chr2,-,32143211,32143212,0.0,Random42,epithelium,1413,40.0
chr2,-,32143213,32143214,0.0,Random42,epithelium,1413,40.0
chr2,+,32143214,32143215,7.0,Random42,epithelium,1413,40.0
chr2,-,32143218,32143219,0.0,Random42,epithelium,1413,40.0
chr2,-,32143222,32143223,0.0,Random42,epithelium,1413,40.0
chr2,-,32143224,32143225,0.0,Random42,epithelium,1413,40.0
chr2,+,32143225,32143226,0.0,Random42,epithelium,1413,40.0
chr2,+,32143226,32143227,0.0,Random42,epithelium,1413,40.0
chr2,+,32143230,32143231,0.0,Random42,epithelium,1413,40.0
chr2,+,32143232,32143233,0.0,Random42,epithelium,1413,40.0
chr2,+,32143234,32143235,0.0,Random42,epithelium,1413,40.0
chr2,+,32143238,32143239,0.0,Random42,epithelium,1413,40.0
chr2,-,32143242,32143243,10.0,Random42,epithelium,1413,40.0
chr2,-,32143243,32143244,0.0,Random42,epithelium,1413,40.0
chr2,+,32143250,32143251,0.0,Random42,epithelium,1413,40.0
chr2,+,32143252,32143253,0.0,Random42,epithelium,1413,40.0
chr2,-,32143255,32143256,0.0,Random42,epithelium,1413,40.0
chr2,+,32143257,32143258,0.0,Random42,epithelium,1413,40.0
chr2,+,32143258,32143259,0.0,Random42,epithelium,1413,40.0
chr2,+,32143263,32143264,0.0,Random42,epithelium,1413,40.0
chr2,+,32143265,32143266,0.0,Random42,epithelium,1413,40.0
chr2,-,32143278,32143279,0.0,Random42,epithelium,1413,40.0
chr2,-,32143283,32143284,0.0,Random42,epithelium,1413,40.0
chr2,+,32143287,32143288,0.0,Random42,epithelium,1413,40.0
chr2,-,32143304,32143305,0.0,Random42,epithelium,1413,40.0
chr2,-,32143312,32143313,0.0,Random42,epithelium,1413,40.0
chr2,+,32143315,32143316,0.0,Random42,epithelium,1413,40.0
chr2,+,32143336,32143337,0.0,Random42,epithelium,1413,40.0
chr2,-,32143339,32143340,0.0,Random42,epithelium,1413,40.0
chr2,+,32143341,32143342,3.0,Random42,epithelium,1413,40.0
chr2,+,32143344,32143345,3.0,Random42,epithelium,1413,40.0
chr2,-,32143349,32143350,0.0,Random42,epithelium,1413,40.0
chr2,+,32143350,32143351,0.0,Random42,epithelium,1413,40.0
chr2,-,32143366,32143367,0.0,Random42,epithelium,1413,40.0
chr2,+,32143371,32143372,0.0,Random42,epithelium,1413,40.0
chr2,-,32143374,32143375,0.0,Random42,epithelium,1413,40.0
chr2,-,32143375,32143376,0.0,Random42,epithelium,1413,40.0
chr2,-,32143378,32143379,0.0,Random42,epithelium,1413,40.0
chr2,+,32143380,32143381,0.0,Random42,epithelium,1413,40.0
chr2,+,32143381,32143382,3.0,Random42,epithelium,1413,40.0
chr2,-,32143385,32143386,0.0,Random42,epithelium,1413,40.0
chr2,+,32143387,32143388,0.0,Random42,epithelium,1413,40.0
chr2,+,32143388,32143389,0.0,Random42,epithelium,1413,40.0
chr2,+,32143389,32143390,4.0,Random42,epithelium,1413,40.0
chr2,-,32143395,32143396,0.0,Random42,epithelium,1413,40.0
chr2,+,32143398,32143399,0.0,Random42,epithelium,1413,40.0
chr2,-,32143401,32143402,0.0,Random42,epithelium,1413,40.0
chr2,+,32143402,32143403,4.0,Random42,epithelium,1413,40.0
chr2,+,32143404,32143405,0.0,Random42,epithelium,1413,40.0
chr2,+,32143407,32143408,0.0,Random42,epithelium,1413,40.0
chr2,-,32143410,32143411,0.0,Random42,epithelium,1413,40.0
chr2,+,32143411,32143412,0.0,Random42,epithelium,1413,40.0
chr2,-,32143414,32143415,3.0,Random42,epithelium,1413,40.0
chr2,-,32143415,32143416,0.0,Random42,epithelium,1413,40.0
chr2,-,32143417,32143418,3.0,Random42,epithelium,1413,40.0
chr2,-,32143419,32143420,0.0,Random42,epithelium,1413,40.0
chr2,-,32143426,32143427,0.0,Random42,epithelium,1413,40.0
chr2,-,32143427,32143428,0.0,Random42,epithelium,1413,40.0
chr2,-,32143432,32143433,0.0,Random42,epithelium,1413,40.0
chr2,-,32143433,32143434,0.0,Random42,epithelium,1413,40.0
chr2,+,32143439,32143440,4.0,Random42,epithelium,1413,40.0
chr2,+,32143446,32143447,0.0,Random42,epithelium,1413,40.0
chr2,-,32143462,32143463,0.0,Random42,epithelium,1413,40.0
chr2,+,32143472,32143473,0.0,Random42,epithelium,1413,40.0
chr2,-,32143481,32143482,0.0,Random42,epithelium,1413,40.0
chr2,-,32143491,32143492,0.0,Random42,epithelium,1413,40.0
chr2,+,32143496,32143497,0.0,Random42,epithelium,1413,40.0
chr2,-,32143501,32143502,0.0,Random42,epithelium,1413,40.0
chr2,-,32143505,32143506,0.0,Random42,epithelium,1413,40.0
chr2,-,32143510,32143511,0.0,Random42,epithelium,1413,40.0
chr2,-,32143512,32143513,0.0,Random42,epithelium,1413,40.0
chr2,+,32143518,32143519,0.0,Random42,epithelium,1413,40.0
chr2,-,32143522,32143523,0.0,Random42,epithelium,1413,40.0
chr2,-,32143530,32143531,0.0,Random42,epithelium,1413,40.0
chr2,+,32143532,32143533,0.0,Random42,epithelium,1413,40.0
chr2,+,32143536,32143537,0.0,Random42,epithelium,1413,40.0
chr2,+,32143538,32143539,0.0,Random42,epithelium,1413,40.0
chr2,+,32143540,32143541,0.0,Random42,epithelium,1413,40.0
chr2,+,32143543,32143544,0.0,Random42,epithelium,1413,40.0
chr2,+,32143544,32143545,0.0,Random42,epithelium,1413,40.0
chr2,+,32143546,32143547,0.0,Random42,epithelium,1413,40.0
chr2,+,32143549,32143550,0.0,Random42,epithelium,1413,40.0
chr2,+,32143550,32143551,0.0,Random42,epithelium,1413,40.0
chr2,+,32143552,32143553,0.0,Random42,epithelium,1413,40.0
chr2,+,32143553,32143554,0.0,Random42,epithelium,1413,40.0
chr2,-,32143557,32143558,0.0,Random42,epithelium,1413,40.0
chr2,+,32143558,32143559,0.0,Random42,epithelium,1413,40.0
chr2,+,32143559,32143560,4.0,Random42,epithelium,1413,40.0
chr2,+,32143565,32143566,0.0,Random42,epithelium,1413,40.0
chr2,+,32143569,32143570,0.0,Random42,epithelium,1413,40.0
chr2,+,32143570,32143571,0.0,Random42,epithelium,1413,40.0
chr2,+,32143572,32143573,0.0,Random42,epithelium,1413,40.0
chr2,-,32143575,32143576,0.0,Random42,epithelium,1413,40.0
chr2,+,32143578,32143579,0.0,Random42,epithelium,1413,40.0
chr2,-,32143591,32143592,0.0,Random42,epithelium,1413,40.0
chr2,-,32143593,32143594,4.0,Random42,epithelium,1413,40.0
chr2,-,32143594,32143595,0.0,Random42,epithelium,1413,40.0
chr2,+,32143598,32143599,4.0,Random42,epithelium,1413,40.0
chr2,+,32143606,32143607,0.0,Random42,epithelium,1413,40.0
chr2,-,32143611,32143612,0.0,Random42,epithelium,1413,40.0
chr2,+,32143612,32143613,0.0,Random42,epithelium,1413,40.0
chr2,-,109110781,109110781,0.0,Random30,epithelium,646,40.0
chr2,-,109110782,109110783,0.0,Random30,epithelium,646,40.0
chr2,-,109110784,109110785,0.0,Random30,epithelium,646,40.0
chr2,-,109110790,109110791,0.0,Random30,epithelium,646,40.0
chr2,-,109110792,109110793,0.0,Random30,epithelium,646,40.0
chr2,-,109110793,109110794,0.0,Random30,epithelium,646,40.0
chr2,+,109110794,109110795,0.0,Random30,epithelium,646,40.0
chr2,+,109110797,109110798,0.0,Random30,epithelium,646,40.0
chr2,+,109110800,109110801,0.0,Random30,epithelium,646,40.0
chr2,+,109110802,109110803,0.0,Random30,epithelium,646,40.0
chr2,+,109110804,109110805,0.0,Random30,epithelium,646,40.0
chr2,-,109110807,109110808,0.0,Random30,epithelium,646,40.0
chr2,-,109110809,109110810,0.0,Random30,epithelium,646,40.0
chr2,-,109110810,109110811,0.0,Random30,epithelium,646,40.0
chr2,-,109110813,109110814,14.0,Random30,epithelium,646,40.0
chr2,-,109110814,109110815,0.0,Random30,epithelium,646,40.0
chr2,-,109110816,109110817,0.0,Random30,epithelium,646,40.0
chr2,-,109110818,109110819,0.0,Random30,epithelium,646,40.0
chr2,-,109110819,109110820,0.0,Random30,epithelium,646,40.0
chr2,-,109110822,109110823,0.0,Random30,epithelium,646,40.0
chr2,-,109110824,109110825,0.0,Random30,epithelium,646,40.0
chr2,+,109110826,109110827,0.0,Random30,epithelium,646,40.0
chr2,-,109110829,109110830,11.0,Random30,epithelium,646,40.0
chr2,-,109110831,109110832,11.0,Random30,epithelium,646,40.0
chr2,+,109110833,109110834,0.0,Random30,epithelium,646,40.0
chr2,+,109110835,109110836,0.0,Random30,epithelium,646,40.0
chr2,-,109110840,109110841,0.0,Random30,epithelium,646,40.0
chr2,+,109110841,109110842,0.0,Random30,epithelium,646,40.0
chr2,+,109110846,109110847,0.0,Random30,epithelium,646,40.0
chr2,-,109110849,109110850,0.0,Random30,epithelium,646,40.0
chr2,-,109110852,109110853,0.0,Random30,epithelium,646,40.0
chr2,-,109110857,109110858,0.0,Random30,epithelium,646,40.0
chr2,+,109110858,109110859,0.0,Random30,epithelium,646,40.0
chr2,+,109110864,109110865,0.0,Random30,epithelium,646,40.0
chr2,+,109110865,109110866,0.0,Random30,epithelium,646,40.0
chr2,-,109110870,109110871,0.0,Random30,epithelium,646,40.0
chr2,+,109110871,109110872,0.0,Random30,epithelium,646,40.0
chr2,-,109110874,109110875,0.0,Random30,epithelium,646,40.0
chr2,-,109110877,109110878,0.0,Random30,epithelium,646,40.0
chr2,-,109110882,109110883,0.0,Random30,epithelium,646,40.0
chr2,-,109110883,109110884,0.0,Random30,epithelium,646,40.0
chr2,+,109110885,109110886,0.0,Random30,epithelium,646,40.0
chr2,+,109110887,109110888,0.0,Random30,epithelium,646,40.0
chr2,-,109110891,109110892,0.0,Random30,epithelium,646,40.0
chr2,+,109110893,109110894,0.0,Random30,epithelium,646,40.0
chr2,+,109110894,109110895,0.0,Random30,epithelium,646,40.0
chr2,+,109110895,109110896,0.0,Random30,epithelium,646,40.0
chr2,+,109110896,109110897,0.0,Random30,epithelium,646,40.0
chr2,-,109110902,109110903,0.0,Random30,epithelium,646,40.0
chr2,-,109110904,109110905,0.0,Random30,epithelium,646,40.0
chr2,-,109110905,109110906,0.0,Random30,epithelium,646,40.0
chr2,-,109110910,109110911,0.0,Random30,epithelium,646,40.0
chr2,-,109110922,109110923,0.0,Random30,epithelium,646,40.0
chr2,-,109110923,109110924,0.0,Random30,epithelium,646,40.0
chr2,-,109110924,109110925,0.0,Random30,epithelium,646,40.0
chr2,-,109110926,109110927,0.0,Random30,epithelium,646,40.0
chr2,-,109110928,109110929,0.0,Random30,epithelium,646,40.0
chr2,-,109110930,109110931,0.0,Random30,epithelium,646,40.0
chr2,+,109110936,109110937,0.0,Random30,epithelium,646,40.0
chr2,+,109110939,109110940,0.0,Random30,epithelium,646,40.0
chr2,+,109110941,109110942,0.0,Random30,epithelium,646,40.0
chr2,-,109110947,109110948,0.0,Random30,epithelium,646,40.0
chr2,-,109110951,109110952,0.0,Random30,epithelium,646,40.0
chr2,-,109110952,109110953,0.0,Random30,epithelium,646,40.0
chr2,-,109110955,109110956,0.0,Random30,epithelium,646,40.0
chr2,+,109110957,109110958,0.0,Random30,epithelium,646,40.0
chr2,+,109110959,109110960,0.0,Random30,epithelium,646,40.0
chr2,+,109110967,109110968,0.0,Random30,epithelium,646,40.0
chr2,-,109110971,109110972,0.0,Random30,epithelium,646,40.0
chr2,+,109110975,109110976,0.0,Random30,epithelium,646,40.0
chr2,+,109110976,109110977,0.0,Random30,epithelium,646,40.0
chr2,-,109110979,109110980,0.0,Random30,epithelium,646,40.0
chr2,-,109110983,109110984,0.0,Random30,epithelium,646,40.0
chr2,+,109110985,109110986,0.0,Random30,epithelium,646,40.0
chr2,-,109110988,109110989,0.0,Random30,epithelium,646,40.0
chr2,+,109110997,109110998,0.0,Random30,epithelium,646,40.0
chr2,+,109110998,109110999,0.0,Random30,epithelium,646,40.0
chr2,+,109111001,109111002,0.0,Random30,epithelium,646,40.0
chr2,+,109111005,109111006,0.0,Random30,epithelium,646,40.0
chr2,-,109111009,109111010,0.0,Random30,epithelium,646,40.0
chr2,-,109111011,109111012,0.0,Random30,epithelium,646,40.0
chr2,-,109111016,109111017,0.0,Random30,epithelium,646,40.0
chr2,-,109111017,109111018,0.0,Random30,epithelium,646,40.0
chr2,+,109111018,109111019,10.0,Random30,epithelium,646,40.0
chr2,-,109111021,109111022,0.0,Random30,epithelium,646,40.0
chr2,-,109111022,109111023,0.0,Random30,epithelium,646,40.0
chr2,+,109111024,109111025,0.0,Random30,epithelium,646,40.0
chr2,-,109111030,109111031,0.0,Random30,epithelium,646,40.0
chr2,-,109111031,109111032,0.0,Random30,epithelium,646,40.0
chr2,-,109111032,109111033,0.0,Random30,epithelium,646,40.0
chr2,-,109111033,109111034,0.0,Random30,epithelium,646,40.0
chr2,-,109111036,109111037,0.0,Random30,epithelium,646,40.0
chr2,-,109111037,109111038,0.0,Random30,epithelium,646,40.0
chr2,-,109111038,109111039,0.0,Random30,epithelium,646,40.0
chr2,-,109111040,109111041,0.0,Random30,epithelium,646,40.0
chr2,-,109111042,109111043,0.0,Random30,epithelium,646,40.0
chr2,+,109111052,109111053,0.0,Random30,epithelium,646,40.0
chr2,-,109111055,109111056,0.0,Random30,epithelium,646,40.0
chr2,+,109111061,109111062,0.0,Random30,epithelium,646,40.0
chr2,+,109111062,109111063,0.0,Random30,epithelium,646,40.0
chr2,+,109111063,109111064,0.0,Random30,epithelium,646,40.0
chr2,-,109111066,109111067,0.0,Random30,epithelium,646,40.0
chr2,+,109111067,109111068,0.0,Random30,epithelium,646,40.0
chr2,-,109111070,109111071,0.0,Random30,epithelium,646,40.0
chr2,-,109111072,109111073,0.0,Random30,epithelium,646,40.0
chr2,+,109111073,109111074,0.0,Random30,epithelium,646,40.0
chr2,-,109111080,109111081,0.0,Random30,epithelium,646,40.0
chr2,+,109111083,109111084,0.0,Random30,epithelium,646,40.0
chr2,+,109111086,109111087,0.0,Random30,epithelium,646,40.0
chr2,+,109111093,109111094,0.0,Random30,epithelium,646,40.0
chr2,+,109111094,109111095,0.0,Random30,epithelium,646,40.0
chr2,+,109111096,109111097,0.0,Random30,epithelium,646,40.0
chr2,-,109111099,109111100,0.0,Random30,epithelium,646,40.0
chr2,+,109111102,109111103,0.0,Random30,epithelium,646,40.0
chr2,+,109111105,109111106,0.0,Random30,epithelium,646,40.0
chr2,+,109111107,109111108,0.0,Random30,epithelium,646,40.0
chr2,-,109111110,109111111,0.0,Random30,epithelium,646,40.0
chr2,-,109111117,109111118,0.0,Random30,epithelium,646,40.0
chr2,+,109111119,109111120,0.0,Random30,epithelium,646,40.0
chr2,+,109111126,109111127,0.0,Random30,epithelium,646,40.0
chr2,+,109111131,109111132,0.0,Random30,epithelium,646,40.0
chr2,-,109111134,109111135,0.0,Random30,epithelium,646,40.0
chr2,-,109111135,109111136,0.0,Random30,epithelium,646,40.0
chr2,-,109111138,109111139,0.0,Random30,epithelium,646,40.0
chr2,+,109111139,109111140,0.0,Random30,epithelium,646,40.0
chr2,+,109111140,109111141,0.0,Random30,epithelium,646,40.0
chr2,+,109111141,109111142,0.0,Random30,epithelium,646,40.0
chr2,+,109111143,109111144,0.0,Random30,epithelium,646,40.0
chr2,+,109111145,109111146,0.0,Random30,epithelium,646,40.0
chr2,-,109111154,109111155,0.0,Random30,epithelium,646,40.0
chr2,-,109111161,109111162,0.0,Random30,epithelium,646,40.0
chr2,-,109111162,109111163,0.0,Random30,epithelium,646,40.0
chr2,+,109111164,109111165,0.0,Random30,epithelium,646,40.0
chr2,+,109111168,109111169,0.0,Random30,epithelium,646,40.0
chr2,+,109111172,109111173,0.0,Random30,epithelium,646,40.0
chr2,+,109111178,109111179,0.0,Random30,epithelium,646,40.0
chr2,-,109111181,109111182,0.0,Random30,epithelium,646,40.0
chr2,+,109111185,109111186,0.0,Random30,epithelium,646,40.0
chr2,+,109111192,109111193,0.0,Random30,epithelium,646,40.0
chr2,+,109111193,109111194,0.0,Random30,epithelium,646,40.0
chr2,+,109111194,109111195,0.0,Random30,epithelium,646,40.0
chr2,+,109111195,109111196,0.0,Random30,epithelium,646,40.0
chr2,+,109111198,109111199,0.0,Random30,epithelium,646,40.0
chr2,+,109111199,109111200,0.0,Random30,epithelium,646,40.0
chr2,+,109111200,109111201,0.0,Random30,epithelium,646,40.0
chr2,+,109111202,109111203,0.0,Random30,epithelium,646,40.0
chr2,+,109111205,109111206,0.0,Random30,epithelium,646,40.0
chr2,+,109111206,109111207,0.0,Random30,epithelium,646,40.0
chr2,+,109111209,109111210,0.0,Random30,epithelium,646,40.0
chr2,+,109111210,109111211,0.0,Random30,epithelium,646,40.0
chr2,-,109111213,109111214,0.0,Random30,epithelium,646,40.0
chr2,-,109111219,109111220,0.0,Random30,epithelium,646,40.0
chr2,+,109111220,109111221,0.0,Random30,epithelium,646,40.0
chr2,+,109111221,109111222,0.0,Random30,epithelium,646,40.0
chr2,+,109111223,109111224,0.0,Random30,epithelium,646,40.0
chr2,+,109111226,109111227,0.0,Random30,epithelium,646,40.0
chr2,+,109111231,109111232,0.0,Random30,epithelium,646,40.0
chr2,+,109111232,109111233,0.0,Random30,epithelium,646,40.0
chr2,+,109111234,109111235,0.0,Random30,epithelium,646,40.0
chr2,+,109111236,109111237,0.0,Random30,epithelium,646,40.0
chr2,+,109111238,109111239,0.0,Random30,epithelium,646,40.0
chr2,+,109111246,109111247,0.0,Random30,epithelium,646,40.0
chr2,+,109111251,109111252,0.0,Random30,epithelium,646,40.0
chr2,+,109111252,109111253,0.0,Random30,epithelium,646,40.0
chr2,+,109111253,109111254,0.0,Random30,epithelium,646,40.0
chr2,-,109111266,109111267,0.0,Random30,epithelium,646,40.0
chr2,+,109111272,109111273,0.0,Random30,epithelium,646,40.0
chr2,-,109111275,109111276,9.0,Random30,epithelium,646,40.0
chr2,+,109111282,109111283,0.0,Random30,epithelium,646,40.0
chr2,-,109111286,109111287,0.0,Random30,epithelium,646,40.0
chr2,-,109111287,109111288,11.0,Random30,epithelium,646,40.0
chr2,-,109111304,109111305,0.0,Random30,epithelium,646,40.0
chr2,-,109111307,109111308,0.0,Random30,epithelium,646,40.0
chr2,-,109111315,109111316,0.0,Random30,epithelium,646,40.0
chr2,+,109111316,109111317,0.0,Random30,epithelium,646,40.0
chr2,-,109111325,109111326,0.0,Random30,epithelium,646,40.0
chr2,-,109111326,109111327,0.0,Random30,epithelium,646,40.0
chr2,-,109111327,109111328,0.0,Random30,epithelium,646,40.0
chr2,-,109111337,109111338,0.0,Random30,epithelium,646,40.0
chr2,-,109111338,109111339,0.0,Random30,epithelium,646,40.0
chr2,-,109111343,109111344,0.0,Random30,epithelium,646,40.0
chr2,-,109111344,109111345,0.0,Random30,epithelium,646,40.0
chr2,-,109111348,109111349,0.0,Random30,epithelium,646,40.0
chr2,-,109111349,109111350,0.0,Random30,epithelium,646,40.0
chr2,-,109111351,109111352,0.0,Random30,epithelium,646,40.0
chr2,+,109111357,109111358,0.0,Random30,epithelium,646,40.0
chr2,+,109111359,109111360,0.0,Random30,epithelium,646,40.0
chr2,+,109111360,109111361,0.0,Random30,epithelium,646,40.0
chr2,+,109111361,109111362,0.0,Random30,epithelium,646,40.0
chr2,-,109111365,109111366,0.0,Random30,epithelium,646,40.0
chr2,+,109111366,109111367,7.0,Random30,epithelium,646,40.0
chr2,+,109111368,109111369,0.0,Random30,epithelium,646,40.0
chr2,-,109111375,109111376,0.0,Random30,epithelium,646,40.0
chr2,+,109111376,109111377,0.0,Random30,epithelium,646,40.0
chr2,-,109111381,109111382,0.0,Random30,epithelium,646,40.0
chr2,-,109111390,109111391,0.0,Random30,epithelium,646,40.0
chr2,-,109111393,109111394,0.0,Random30,epithelium,646,40.0
chr2,-,109111395,109111396,0.0,Random30,epithelium,646,40.0
chr2,+,109111397,109111398,0.0,Random30,epithelium,646,40.0
chr2,-,109111400,109111401,0.0,Random30,epithelium,646,40.0
chr2,+,109111403,109111404,0.0,Random30,epithelium,646,40.0
chr2,-,109111406,109111407,0.0,Random30,epithelium,646,40.0
chr2,+,109111407,109111408,0.0,Random30,epithelium,646,40.0
chr2,-,109111412,109111413,0.0,Random30,epithelium,646,40.0
chr2,-,109111413,109111414,0.0,Random30,epithelium,646,40.0
chr2,-,109111414,109111415,11.0,Random30,epithelium,646,40.0
chr2,-,109111425,109111426,0.0,Random30,epithelium,646,40.0
chr2,-,109111426,109111427,0.0,Random30,epithelium,646,40.0
